country,iso2c,iso3c,year,gdp_pc_ppp,region,income
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2006,11964.1200728389,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1992,6223.33088628443,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2020,25732.5245297428,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1990,6903.84409400604,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1989,NA,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1988,NA,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1987,NA,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1986,NA,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2012,18490.5010589392,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1995,5706.57359847494,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2010,15903.4746759607,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2009,14856.2029601945,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2008,15241.2046255387,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2004,9104.44534757229,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1994,5618.07134516168,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1991,6688.10051930949,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2005,10116.7943441935,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2013,19757.0732640443,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2003,8163.72357893459,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2002,7460.01416490505,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2014,20189.9479989636,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1996,5840.75403259462,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1982,NA,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2018,23474.0007392626,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1997,6113.40156274865,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1980,NA,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2017,21926.0915480953,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2016,20549.8214869738,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1993,6066.78174433049,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,1981,NA,Aggregates,Aggregates
Europe & Central Asia (IDA & IBRD countries),T7,TEC,2015,19984.447920309,Aggregates,Aggregates
European Union,EU,EUU,1990,14969.9837796261,Aggregates,Aggregates
European Union,EU,EUU,2002,24228.0506774135,Aggregates,Aggregates
European Union,EU,EUU,2003,24757.5797444785,Aggregates,Aggregates
European Union,EU,EUU,2004,25920.159116747,Aggregates,Aggregates
European Union,EU,EUU,2016,40920.627199209,Aggregates,Aggregates
European Union,EU,EUU,1989,NA,Aggregates,Aggregates
European Union,EU,EUU,2005,26893.7425102451,Aggregates,Aggregates
European Union,EU,EUU,1987,NA,Aggregates,Aggregates
European Union,EU,EUU,2013,36309.5649497063,Aggregates,Aggregates
European Union,EU,EUU,2012,35128.2783135476,Aggregates,Aggregates
European Union,EU,EUU,1988,NA,Aggregates,Aggregates
European Union,EU,EUU,1996,18350.6556120267,Aggregates,Aggregates
European Union,EU,EUU,1995,17755.3250369392,Aggregates,Aggregates
European Union,EU,EUU,1994,16950.9713509506,Aggregates,Aggregates
European Union,EU,EUU,1993,16203.0931542912,Aggregates,Aggregates
European Union,EU,EUU,1992,15976.239610597,Aggregates,Aggregates
European Union,EU,EUU,1991,15561.8645039319,Aggregates,Aggregates
European Union,EU,EUU,2017,43050.3117298505,Aggregates,Aggregates
European Union,EU,EUU,2014,37383.9250963017,Aggregates,Aggregates
European Union,EU,EUU,2011,34682.179112998,Aggregates,Aggregates
European Union,EU,EUU,2001,23211.9056679528,Aggregates,Aggregates
European Union,EU,EUU,2015,38578.8184608955,Aggregates,Aggregates
European Union,EU,EUU,2009,31949.6621606571,Aggregates,Aggregates
European Union,EU,EUU,2008,32596.6385117936,Aggregates,Aggregates
European Union,EU,EUU,2022,57525.7487506451,Aggregates,Aggregates
European Union,EU,EUU,2010,33014.1282080618,Aggregates,Aggregates
European Union,EU,EUU,2000,22106.725574664,Aggregates,Aggregates
European Union,EU,EUU,1999,20768.2343159855,Aggregates,Aggregates
European Union,EU,EUU,2007,31140.1310332685,Aggregates,Aggregates
European Union,EU,EUU,2006,29226.8870573813,Aggregates,Aggregates
European Union,EU,EUU,1983,NA,Aggregates,Aggregates
European Union,EU,EUU,2021,51978.6446310668,Aggregates,Aggregates
European Union,EU,EUU,1998,19968.4328096018,Aggregates,Aggregates
European Union,EU,EUU,1997,19070.6047041173,Aggregates,Aggregates
European Union,EU,EUU,2018,45031.544127053,Aggregates,Aggregates
European Union,EU,EUU,1985,NA,Aggregates,Aggregates
European Union,EU,EUU,2020,47575.1782781155,Aggregates,Aggregates
European Union,EU,EUU,2019,48593.5215816073,Aggregates,Aggregates
European Union,EU,EUU,1981,NA,Aggregates,Aggregates
European Union,EU,EUU,1980,NA,Aggregates,Aggregates
European Union,EU,EUU,1986,NA,Aggregates,Aggregates
European Union,EU,EUU,1982,NA,Aggregates,Aggregates
European Union,EU,EUU,1984,NA,Aggregates,Aggregates
Faroe Islands,FO,FRO,2019,62222.2416643156,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2022,74316.7435048892,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2020,61648.5056152701,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2015,53682.1715306081,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2018,58933.1314753804,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2021,67770.4886589012,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2016,54318.3039321893,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2011,42133.2151486983,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2010,39766.5911029215,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2009,39330.596445475,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2008,41160.1085092854,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2007,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2006,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2005,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2017,56416.2319500574,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2003,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2002,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2014,53198.4138538914,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2013,49780.8416032719,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2012,46196.842824186,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1998,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1997,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1996,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1995,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1994,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1993,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1992,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2004,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1988,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1987,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2001,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,2000,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1999,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1985,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1984,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1983,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1982,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1981,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1980,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1989,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1991,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1990,NA,Europe & Central Asia,High income
Faroe Islands,FO,FRO,1986,NA,Europe & Central Asia,High income
Fiji,FJ,FJI,2021,10685.1970276312,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1980,NA,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2017,12819.5634929041,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2016,11984.5636003063,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2014,10712.0289327958,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2013,9006.75600061022,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2012,8357.19884088104,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2011,7814.69970301931,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2010,7476.10752715045,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2009,7199.51050758289,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2008,7286.7899194566,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2020,11235.2760396525,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2019,13219.6975133422,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2018,13225.9194582039,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2004,6583.74677832686,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2003,6145.43202793575,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2015,11733.7429205049,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2001,5805.13581999951,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2000,5623.48028399028,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1999,5655.08668031431,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1998,5184.81408328009,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1997,5124.45659715969,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1996,5204.41509386295,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1995,4907.55302801102,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2007,7119.84280053823,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2006,7050.14353755995,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2005,6775.61430282128,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1991,3944.82923205404,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1990,3953.82348425468,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2002,6024.06236669553,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1986,NA,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1985,NA,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1984,NA,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1983,NA,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1982,NA,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1981,NA,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,2022,13672.2356967503,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1987,NA,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1994,4712.98622248763,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1993,4414.99415407432,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1992,4249.82888108314,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1989,NA,East Asia & Pacific,Upper middle income
Fiji,FJ,FJI,1988,NA,East Asia & Pacific,Upper middle income
Finland,FI,FIN,2022,61347.1578483192,Europe & Central Asia,High income
Finland,FI,FIN,2017,47234.8528600939,Europe & Central Asia,High income
Finland,FI,FIN,2018,49248.6775395866,Europe & Central Asia,High income
Finland,FI,FIN,2013,41325.8052072321,Europe & Central Asia,High income
Finland,FI,FIN,2012,40739.1131809421,Europe & Central Asia,High income
Finland,FI,FIN,2011,40845.9566729849,Europe & Central Asia,High income
Finland,FI,FIN,2010,38950.5525874191,Europe & Central Asia,High income
Finland,FI,FIN,2009,37968.661743232,Europe & Central Asia,High income
Finland,FI,FIN,2021,56790.3766177692,Europe & Central Asia,High income
Finland,FI,FIN,2020,53296.5792798852,Europe & Central Asia,High income
Finland,FI,FIN,2019,52276.1115723992,Europe & Central Asia,High income
Finland,FI,FIN,2005,32047.7069315564,Europe & Central Asia,High income
Finland,FI,FIN,2004,31199.2914503448,Europe & Central Asia,High income
Finland,FI,FIN,2016,44562.4011072067,Europe & Central Asia,High income
Finland,FI,FIN,2015,42269.2212218196,Europe & Central Asia,High income
Finland,FI,FIN,2014,41547.0984485393,Europe & Central Asia,High income
Finland,FI,FIN,2000,26777.1143421587,Europe & Central Asia,High income
Finland,FI,FIN,1999,24761.8165565638,Europe & Central Asia,High income
Finland,FI,FIN,1998,23568.3644795552,Europe & Central Asia,High income
Finland,FI,FIN,1997,21782.0213068936,Europe & Central Asia,High income
Finland,FI,FIN,1996,20059.9888072214,Europe & Central Asia,High income
Finland,FI,FIN,2008,40081.2212482066,Europe & Central Asia,High income
Finland,FI,FIN,2007,37844.2931586421,Europe & Central Asia,High income
Finland,FI,FIN,2006,34447.7143026443,Europe & Central Asia,High income
Finland,FI,FIN,1993,17446.1777481206,Europe & Central Asia,High income
Finland,FI,FIN,1992,17259.5607042457,Europe & Central Asia,High income
Finland,FI,FIN,2003,29046.4092304977,Europe & Central Asia,High income
Finland,FI,FIN,2002,28596.2606345457,Europe & Central Asia,High income
Finland,FI,FIN,2001,27801.0248281402,Europe & Central Asia,High income
Finland,FI,FIN,1988,NA,Europe & Central Asia,High income
Finland,FI,FIN,1987,NA,Europe & Central Asia,High income
Finland,FI,FIN,1986,NA,Europe & Central Asia,High income
Finland,FI,FIN,1985,NA,Europe & Central Asia,High income
Finland,FI,FIN,1984,NA,Europe & Central Asia,High income
Finland,FI,FIN,1983,NA,Europe & Central Asia,High income
Finland,FI,FIN,1982,NA,Europe & Central Asia,High income
Finland,FI,FIN,1981,NA,Europe & Central Asia,High income
Finland,FI,FIN,1980,NA,Europe & Central Asia,High income
Finland,FI,FIN,1989,NA,Europe & Central Asia,High income
Finland,FI,FIN,1991,17550.2346990651,Europe & Central Asia,High income
Finland,FI,FIN,1990,18134.7668028006,Europe & Central Asia,High income
Finland,FI,FIN,1994,18445.3846672252,Europe & Central Asia,High income
Finland,FI,FIN,1995,19554.8790776007,Europe & Central Asia,High income
Fragile and conflict affected situations,F1,FCS,2017,4652.75335443429,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2013,4533.28741797734,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2012,4341.41716005143,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2014,4547.27286964524,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2001,2743.72719968028,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2000,2631.11102901763,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1989,NA,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1988,NA,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2002,2771.01151167409,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1990,2449.65936892284,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2009,3945.70168273972,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2008,3991.94751452088,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1987,NA,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1991,2488.30098585901,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2015,4354.67871884983,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2016,4413.15842523022,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2018,4842.18409875643,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1996,2268.21900229307,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2011,4135.5960868636,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2010,4112.47310311499,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1998,2453.73769003589,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1992,2484.17162911996,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1995,2241.06458562194,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1994,2266.7350529013,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1993,2411.90338976665,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2019,5065.63401356331,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2003,2717.77806594338,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2021,5162.70543196411,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2020,4903.74802689128,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1985,NA,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1997,2375.19447054369,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2007,3817.29348231561,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1999,2481.07513596087,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2005,3321.7142691632,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2004,3100.49096410906,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1980,NA,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2006,3570.06476526061,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1986,NA,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1982,NA,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,2022,5326.28541386027,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1983,NA,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1984,NA,Aggregates,Aggregates
Fragile and conflict affected situations,F1,FCS,1981,NA,Aggregates,Aggregates
France,FR,FRA,2021,52517.3354905855,Europe & Central Asia,High income
France,FR,FRA,2017,44469.1458856805,Europe & Central Asia,High income
France,FR,FRA,2016,42880.2351355431,Europe & Central Asia,High income
France,FR,FRA,2022,56181.0058137403,Europe & Central Asia,High income
France,FR,FRA,2013,39583.3520435045,Europe & Central Asia,High income
France,FR,FRA,2012,37671.0239268565,Europe & Central Asia,High income
France,FR,FRA,2015,40916.10535718,Europe & Central Asia,High income
France,FR,FRA,2014,40218.1258637776,Europe & Central Asia,High income
France,FR,FRA,2009,34666.9598878294,Europe & Central Asia,High income
France,FR,FRA,2008,35053.2627069116,Europe & Central Asia,High income
France,FR,FRA,2020,49481.8044309655,Europe & Central Asia,High income
France,FR,FRA,2019,51130.4723140578,Europe & Central Asia,High income
France,FR,FRA,2018,46381.0590629457,Europe & Central Asia,High income
France,FR,FRA,2004,28925.1268683664,Europe & Central Asia,High income
France,FR,FRA,2003,28027.6762119343,Europe & Central Asia,High income
France,FR,FRA,2002,28350.0985605428,Europe & Central Asia,High income
France,FR,FRA,2001,27349.7445859002,Europe & Central Asia,High income
France,FR,FRA,2000,26001.8796983416,Europe & Central Asia,High income
France,FR,FRA,1999,24203.8755920062,Europe & Central Asia,High income
France,FR,FRA,2011,37510.3759898714,Europe & Central Asia,High income
France,FR,FRA,2010,35911.5438581409,Europe & Central Asia,High income
France,FR,FRA,1995,20687.726108258,Europe & Central Asia,High income
France,FR,FRA,1994,19873.5108543096,Europe & Central Asia,High income
France,FR,FRA,2007,34067.4661475639,Europe & Central Asia,High income
France,FR,FRA,2006,32430.4443144707,Europe & Central Asia,High income
France,FR,FRA,2005,30431.2367240202,Europe & Central Asia,High income
France,FR,FRA,1991,18178.0122019661,Europe & Central Asia,High income
France,FR,FRA,1990,17471.6864112423,Europe & Central Asia,High income
